Volatility 3 Framework 2.10.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0x83056c682ec0	0x15b4	IoCompletion	0x1f0003	
4	System	0x83056d458460	0x15b8	Event	0x1f0003	
4	System	0x83056b4e2700	0x15bc	WaitCompletionPacket	0x1	
4	System	0x83056e0ecc60	0x15c0	Event	0x1f0003	
4	System	0x83056e4db800	0x15c4	File	0x12019f	\Device\Tcp
4	System	0x83056c3c2d40	0x15c8	IoCompletion	0x1f0003	
4	System	0x83056a3cf900	0x15d0	WaitCompletionPacket	0x1	
4	System	0x83056dda7340	0x15d4	IoCompletion	0x1f0003	
4	System	0x83056b233a70	0x15d8	WaitCompletionPacket	0x1	
4	System	0x83056ce94e00	0x15e0	IoCompletion	0x1f0003	
4	System	0x83056c58a100	0x15e8	WaitCompletionPacket	0x1	
4	System	0xe7860bf39720	0x15f0	Section	0x17	
4	System	0x83056cc33080	0x15f8	IoCompletion	0x1f0003	
4	System	0x83056baf8080	0x1600	Process	0x102a	svchost.exe Pid 2620
4	System	0x83056be9e2e0	0x1604	Event	0x1f0003	
4	System	0x83056b872080	0x1608	Process	0x102a	MsMpEng.exe Pid 2168
4	System	0x830569529070	0x160c	TmRm	0x1f007f	
4	System	0x83056b994080	0x1614	Process	0x102a	ShellExperienc Pid 6244
4	System	0x83056d3c8080	0x1618	Process	0x102a	MusNotifyIcon. Pid 6480
4	System	0x830569bf80e0	0x161c	Event	0x1f0003	
4	System	0x83056ea5b760	0x1620	File	0x12019f	\Device\Tcp
4	System	0x83056bde8080	0x1624	Process	0x102a	dasHost.exe Pid 2476
4	System	0x83056e4db0d0	0x1630	File	0x12019f	\Device\Tcp
4	System	0x83056ea597c0	0x1638	File	0x0	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x83056be99c60	0x1640	Event	0x1f0003	
4	System	0x83056b973c70	0x1644	ALPC Port	0x1f0001	
4	System	0x83056be81b40	0x1648	IoCompletion	0x1f0003	
4	System	0x83056a3cbe80	0x1650	WaitCompletionPacket	0x1	
4	System	0x83056b85d080	0x1658	Process	0x102a	OfficeClickToR Pid 2072
4	System	0x83056b8e3420	0x165c	FilterCommunicationPort	0x1f0001	
4	System	0x83056be7b080	0x1660	IoCompletion	0x1f0003	
4	System	0x83056b872080	0x1664	Process	0x102a	MsMpEng.exe Pid 2168
4	System	0x83056e0f7060	0x1668	Event	0x1f0003	
4	System	0x83056ddaa600	0x166c	IoCompletion	0x1f0003	
4	System	0x8305658e17e0	0x1674	Event	0x1f0003	
4	System	0x83056e583080	0x1678	Process	0x102a	taskhostw.exe Pid 5504
4	System	0x83056c00d404	0x167c	PcwObject	0x12019f	
4	System	0x83056c576420	0x1680	WaitCompletionPacket	0x1	
4	System	0x83056f44c0c0	0x1688	IoCompletion	0x1f0003	
4	System	0x83056bb30b50	0x168c	TmRm	0x1f007f	
4	System	0x83056ba63e10	0x1694	WaitCompletionPacket	0x1	
4	System	0x830573f449c0	0x16a0	WaitCompletionPacket	0x1	
4	System	0x83056a1048f0	0x16a4	TmTm	0xf003f	
4	System	0x830573f246a0	0x16a8	WaitCompletionPacket	0x1	
4	System	0x83056bf3d800	0x16ac	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\NTUSER.DAT{f41abe3d-6098-11ed-be74-080027ec4824}.TxR.blf
4	System	0x83056bf3c3e0	0x16b0	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\NTUSER.DAT{f41abe3d-6098-11ed-be74-080027ec4824}.TxR.0.regtrans-ms
4	System	0x83056bf3c270	0x16b8	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\NTUSER.DAT{f41abe3d-6098-11ed-be74-080027ec4824}.TxR.1.regtrans-ms
4	System	0x83056bf3cb10	0x16bc	File	0x12019f	\Device\HarddiskVolume2
4	System	0x83056b415d40	0x16c4	TmRm	0x1f007f	
4	System	0x83056c00caa0	0x16c8	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\AppData\Local\Microsoft\Windows\UsrClass.dat{caa2f05f-7073-11ef-be79-0800273fc4e4}.TMContainer00000000000000000002.regtrans-ms
4	System	0x83056c00c910	0x16cc	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\AppData\Local\Microsoft\Windows\UsrClass.dat{caa2f05f-7073-11ef-be79-0800273fc4e4}.TMContainer00000000000000000001.regtrans-ms
4	System	0xe7860bf38960	0x16d8	Section	0x17	
4	System	0x83056c045a70	0x16e4	TmTm	0xf003f	
4	System	0x83056b805b20	0x16e8	WaitCompletionPacket	0x1	
4	System	0x83056bfb9080	0x16ec	Process	0x102a	svchost.exe Pid 3200
4	System	0x83056bf3e660	0x16f0	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\AppData\Local\Microsoft\Windows\UsrClass.dat{caa2f05e-7073-11ef-be79-0800273fc4e4}.TxR.blf
4	System	0x83056bf3d0d0	0x16f4	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\AppData\Local\Microsoft\Windows\UsrClass.dat{caa2f05e-7073-11ef-be79-0800273fc4e4}.TxR.0.regtrans-ms
4	System	0x83056bf3cc80	0x16f8	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\AppData\Local\Microsoft\Windows\UsrClass.dat{caa2f05e-7073-11ef-be79-0800273fc4e4}.TxR.1.regtrans-ms
4	System	0x83056bf3e210	0x16fc	File	0x12019f	\Device\HarddiskVolume2\Users\rashmi\AppData\Local\Microsoft\Windows\UsrClass.dat{caa2f05e-7073-11ef-be79-0800273fc4e4}.TxR.2.regtrans-ms
4	System	0x83056bfb9080	0x1704	Process	0x102a	svchost.exe Pid 3200
4	System	0x83056be93f80	0x1708	IoCompletion	0x1f0003	
4	System	0x83056b518960	0x170c	Event	0x1f0003	
4	System	0x83056be67080	0x1710	Process	0x102a	sihost.exe Pid 2108
4	System	0x83056be67080	0x1714	Process	0x102a	sihost.exe Pid 2108
4	System	0x83056beb30e0	0x1718	Event	0x1f0003	
4	System	0x83056be67080	0x171c	Process	0x1fffff	sihost.exe Pid 2108
4	System	0xe7860cc821d0	0x1720	Key	0xf003f	USER\S-1-5-21-4021342805-1458380233-1107752442-1002\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\WINLOGON
4	System	0x83056be90b00	0x1724	IoCompletion	0x1f0003	
4	System	0x83056b8061a0	0x1728	WaitCompletionPacket	0x1	
4	System	0x83056bfb9080	0x172c	Process	0x1fffff	svchost.exe Pid 3200
4	System	0x83056bfb9080	0x1730	Process	0x102a	svchost.exe Pid 3200
4	System	0x83056df84c00	0x1734	TmRm	0x1f007f	
4	System	0x83056beb2360	0x1738	Event	0x1f0003	
4	System	0x83056be936c0	0x173c	IoCompletion	0x1f0003	
4	System	0x83056b806270	0x1740	WaitCompletionPacket	0x1	
4	System	0x83056d3c8080	0x1744	Process	0x102a	MusNotifyIcon. Pid 6480
4	System	0xe7860d267b50	0x1748	SymbolicLink	0xf0001	HID#VID_80EE&PID_0021#6&4c374bf&0&0000#{378de44c-56ef-11d1-bc8c-00a0c91405dd}
4	System	0x83056c7ec0c0	0x174c	Process	0x102a	RuntimeBroker. Pid 4544
4	System	0x83056c2b4080	0x1750	Process	0x102a	taskhostw.exe Pid 3252
4	System	0x83056c5853d0	0x1754	WaitCompletionPacket	0x1	
4	System	0x83056e4d6eb0	0x1758	File	0x12019f	\Device\Tcp
4	System	0x830565c88e60	0x175c	Event	0x1f0003	
4	System	0x83056c6a8380	0x1760	IoCompletion	0x1f0003	
4	System	0x83056c2cb180	0x1768	IoCompletion	0x1f0003	
4	System	0x83056c2b4080	0x176c	Process	0x102a	taskhostw.exe Pid 3252
4	System	0x83056c160ee0	0x1770	Event	0x1f0003	
4	System	0x83056c2b4080	0x1774	Process	0x1fffff	taskhostw.exe Pid 3252
4	System	0x830569bfebe0	0x177c	Event	0x1f0003	
4	System	0x83056bde8080	0x1780	Process	0x102a	dasHost.exe Pid 2476
4	System	0x83056e2100f0	0x1784	WaitCompletionPacket	0x1	
4	System	0x830569bfdee0	0x1788	Event	0x1f0003	
4	System	0x83056bca2be0	0x178c	Event	0x1f0003	
4	System	0x83056c2c9300	0x1790	IoCompletion	0x1f0003	
4	System	0x83056b8138f0	0x1794	WaitCompletionPacket	0x1	
4	System	0x83056b815630	0x1798	WaitCompletionPacket	0x1	
4	System	0xe78610820060	0x17a4	Token	0xf01ff	
4	System	0xe7860bf7f950	0x17ac	SymbolicLink	0xf0001	Session
4	System	0x83056bfb9080	0x17b0	Process	0x102a	svchost.exe Pid 3200
4	System	0x83056c4a0360	0x17b8	Event	0x1f0003	
4	System	0x83056ea55430	0x17bc	File	0x0	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x830571476300	0x17c4	Process	0x102a	audiodg.exe Pid 4304
4	System	0x83056e6341d0	0x17c8	WaitCompletionPacket	0x1	
4	System	0x83056cf6ec40	0x17cc	WaitCompletionPacket	0x1	
4	System	0x83056c2b7ce0	0x17d0	ALPC Port	0x1f0001	
4	System	0xe7860c041060	0x17d4	Token	0xe	
4	System	0x83056c184ce0	0x17d8	ALPC Port	0x1f0001	
4	System	0x83056b5270c0	0x17dc	Process	0x102a	spoolsv.exe Pid 1876
4	System	0x83056b5270c0	0x17e0	Process	0x102a	spoolsv.exe Pid 1876
4	System	0x83056b5270c0	0x17e4	Process	0x102a	spoolsv.exe Pid 1876
4	System	0x8305697ba080	0x17e8	Process	0x0	svchost.exe Pid 6992
4	System	0x83056bfb9080	0x17ec	Process	0x102a	svchost.exe Pid 3200
4	System	0x83056d4933a2	0x17f4	TpWorkerFactory	0x3	
4	System	0x83056c1a20c0	0x17f8	Process	0x102a	ctfmon.exe Pid 3436
4	System	0x83056c167de0	0x17fc	Event	0x1f0003	
4	System	0x83056c1a20c0	0x1804	Process	0x102a	ctfmon.exe Pid 3436
4	System	0x83056c1a20c0	0x1808	Process	0x1fffff	ctfmon.exe Pid 3436
4	System	0x83056c2d7680	0x180c	IoCompletion	0x1f0003	
4	System	0x83056c2d7bc0	0x1810	IoCompletion	0x1f0003	
4	System	0x83056b820f70	0x1814	WaitCompletionPacket	0x1	
4	System	0x83056c167d60	0x1818	Event	0x1f0003	
4	System	0x83056b821860	0x181c	WaitCompletionPacket	0x1	
4	System	0x83056c0bf140	0x1820	IoCompletionReserve	0xf0003	
4	System	0x83056b4e0410	0x182c	WaitCompletionPacket	0x1	
4	System	0x83056bdf0080	0x1830	Process	0x102a	msedge.exe Pid 1180
4	System	0x83056a39b080	0x1834	Process	0x102a	svchost.exe Pid 776
4	System	0x83056c16b6e0	0x1838	Event	0x1f0003	
4	System	0x83056c2da300	0x183c	IoCompletion	0x1f0003	
4	System	0x83056b4db130	0x1840	WaitCompletionPacket	0x1	
4	System	0x83056e686080	0x1844	Process	0x1fffff	smartscreen.ex Pid 3416
4	System	0x83056ed16c30	0x1848	WaitCompletionPacket	0x1	
4	System	0x83056c0bf500	0x184c	IoCompletionReserve	0xf0003	
4	System	0x83056c16cce0	0x1850	Event	0x1f0003	
4	System	0x83056c2daf40	0x1854	IoCompletion	0x1f0003	
4	System	0x83056b4dc310	0x1858	WaitCompletionPacket	0x1	
4	System	0x83056c16cd60	0x185c	Event	0x1f0003	
4	System	0x83056c2dc380	0x1860	IoCompletion	0x1f0003	
4	System	0x83056b4ddaa0	0x1864	WaitCompletionPacket	0x1	
4	System	0x83056b2460c0	0x1868	Process	0x102a	svchost.exe Pid 1172
4	System	0x83056cc3f640	0x186c	IoCompletion	0x1f0003	
4	System	0x83056bfb9080	0x1870	Process	0x102a	svchost.exe Pid 3200
4	System	0x83056bb70b10	0x1874	IoCompletionReserve	0xf0003	
4	System	0x83056be67080	0x1878	Process	0x102a	sihost.exe Pid 2108
4	System	0x83056ce9f980	0x187c	IoCompletion	0x1f0003	
4	System	0x8305699fa080	0x1880	Process	0x102a	TrustedInstall Pid 4428
4	System	0x83056e4d96f0	0x1884	File	0x12019f	\Device\Tcp
4	System	0x830569ade0c0	0x1888	Process	0x102a	SkypeApp.exe Pid 5380
4	System	0x830569bfaee0	0x188c	Event	0x1f0003	
4	System	0x83056cc41180	0x1890	IoCompletion	0x1f0003	
4	System	0x8305658c1c90	0x1894	WaitCompletionPacket	0x1	
4	System	0x830569bfe860	0x1898	Event	0x1f0003	
4	System	0x83056b848340	0x18a0	Process	0x102a	DumpIt.exe Pid 8848
4	System	0x83056cf4bad0	0x18a4	WaitCompletionPacket	0x1	
4	System	0x830573f33a60	0x18a8	WaitCompletionPacket	0x1	
4	System	0xe7860a71e060	0x18b0	Token	0xf01ff	
4	System	0x83056cca92b0	0x18b4	IoCompletionReserve	0xf0003	
4	System	0x83056c1696e0	0x18b8	Event	0x1f0003	
4	System	0x83056e0dac60	0x18bc	Event	0x1f0003	
4	System	0x83056c38be00	0x18c0	IoCompletion	0x1f0003	
4	System	0x83056b4e3dc0	0x18c4	WaitCompletionPacket	0x1	
4	System	0x83056e0efee0	0x18d4	Event	0x1f0003	
4	System	0x83056ea54a20	0x18d8	File	0x0	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x830569945be0	0x18e4	Event	0x1f0003	
4	System	0x83056c78c4e0	0x18ec	Event	0x1f0003	
4	System	0x83056b22c640	0x18f0	WaitCompletionPacket	0x1	
4	System	0x830569c5ca80	0x18f4	IoCompletion	0x1f0003	
4	System	0x83056c392e00	0x18fc	IoCompletion	0x1f0003	
4	System	0x83056c171e60	0x1900	Event	0x1f0003	
4	System	0x83056c0d5080	0x1904	Process	0x1fffff	explorer.exe Pid 3568
4	System	0x83056b4e68d0	0x1908	WaitCompletionPacket	0x1	
4	System	0x83056c0d5080	0x190c	Process	0x102a	explorer.exe Pid 3568
4	System	0x83056c0d5080	0x1910	Process	0x102a	explorer.exe Pid 3568
4	System	0x83056cc321c0	0x1914	IoCompletion	0x1f0003	
4	System	0x8305699fa080	0x1918	Process	0x1fffff	TrustedInstall Pid 4428
4	System	0x83056eaeb0c0	0x191c	Process	0x1fffff	UserOOBEBroker Pid 7660
4	System	0x83056ea576b0	0x1920	File	0x12019f	\Device\Tcp
4	System	0x83056cde0360	0x1924	Event	0x1f0003	
4	System	0x83056c578160	0x192c	WaitCompletionPacket	0x1	
4	System	0x830573f3adc0	0x1934	WaitCompletionPacket	0x1	
4	System	0x83056bde8080	0x193c	Process	0x102a	dasHost.exe Pid 2476
4	System	0x83056e4d40b0	0x1944	File	0x12019f	\Device\Udp
4	System	0x83056594cf90	0x1948	WaitCompletionPacket	0x1	
4	System	0x83056d54e500	0x1950	IoCompletion	0x1f0003	
4	System	0x83056f3e0a60	0x1954	Event	0x1f0003	
4	System	0x83056ea5be90	0x1958	File	0x0	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x83056c1740e0	0x1964	Event	0x1f0003	
4	System	0x83056c399ec0	0x1968	IoCompletion	0x1f0003	
4	System	0x83056b4eb120	0x196c	WaitCompletionPacket	0x1	
4	System	0x83056c3432e0	0x1970	FilterCommunicationPort	0x1f0001	
4	System	0x83056c368500	0x1978	IoCompletionReserve	0xf0003	
4	System	0x83056c09ba60	0x197c	Event	0x1f0003	CfProgressEvent
4	System	0xe7860c269770	0x1980	Token	0xf01ff	
4	System	0x83056f414060	0x1984	Event	0x1f0003	
4	System	0x8305699576e0	0x1988	Event	0x1f0003	
4	System	0x83056c175be0	0x198c	Event	0x1f0003	
4	System	0x83056c39bbc0	0x1990	IoCompletion	0x1f0003	
4	System	0x83056b4eca50	0x1994	WaitCompletionPacket	0x1	
4	System	0x83056ea56120	0x199c	File	0x0	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x83056ce95980	0x19a0	IoCompletion	0x1f0003	
4	System	0x830569cdb300	0x19a4	Process	0x1fffff	powershell.exe Pid 8416
4	System	0x830569b18080	0x19a8	Process	0x102a	svchost.exe Pid 5464
4	System	0x83056cde0fe0	0x19ac	Event	0x1f0003	
4	System	0x83056c177de0	0x19b0	Event	0x1f0003	
4	System	0x83056c39d440	0x19b4	IoCompletion	0x1f0003	
4	System	0x83056ba60bb0	0x19b8	WaitCompletionPacket	0x1	
4	System	0x83056c38ab80	0x19bc	IoCompletion	0x1f0003	
4	System	0x83056d54f580	0x19cc	IoCompletion	0x1f0003	
4	System	0x83056e4d8720	0x19d0	File	0x12019f	\Device\Tcp
4	System	0x83056c1782e0	0x19d4	Event	0x1f0003	
4	System	0x83056c39ca80	0x19d8	IoCompletion	0x1f0003	
4	System	0x83056ba63ad0	0x19dc	WaitCompletionPacket	0x1	
4	System	0xe78610a88480	0x19e0	Directory	0xf	S-1-15-2-1609473798-1231923017-684268153-4268514328-882773646-2760585773-1760938157
4	System	0x83056e4d7a30	0x19e4	File	0x12019f	\Device\Tcp
4	System	0x83056c4740c0	0x19e8	Process	0x102a	svchost.exe Pid 3772
4	System	0x830569be1ae0	0x19ec	Event	0x1f0003	
4	System	0x83056e61a370	0x19f0	WaitCompletionPacket	0x1	
4	System	0x83056e0e0760	0x19f4	Event	0x1f0003	
4	System	0x83056ea559f0	0x19f8	File	0x0	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x83056bfb9080	0x19fc	Process	0x102a	svchost.exe Pid 3200
4	System	0x830573f27900	0x1a04	WaitCompletionPacket	0x1	
4	System	0x83056e620420	0x1a10	WaitCompletionPacket	0x1	
4	System	0x83056b15c200	0x1a1c	Process	0x102a	dwm.exe Pid 1000
4	System	0x83056c4740c0	0x1a20	Process	0x102a	svchost.exe Pid 3772
4	System	0x83056e4d7d10	0x1a24	File	0x12019f	\Device\Tcp
4	System	0x83056c4740c0	0x1a28	Process	0x1fffff	svchost.exe Pid 3772
4	System	0x83056c55c350	0x1a30	WaitCompletionPacket	0x1	
4	System	0x83056994f860	0x1a34	Event	0x1f0003	
4	System	0x83056f4f27c0	0x1a38	IoCompletion	0x1f0003	
4	System	0x83056c17aae0	0x1a3c	Event	0x1f0003	
4	System	0x83056c3a1880	0x1a40	IoCompletion	0x1f0003	
4	System	0x83056ba739f0	0x1a44	WaitCompletionPacket	0x1	
4	System	0xe78612058860	0x1a48	Directory	0xf	RPC Control
4	System	0x830569c45c00	0x1a54	IoCompletion	0x1f0003	
4	System	0x83056c495e60	0x1a58	Event	0x1f0003	
4	System	0x83056c3a8240	0x1a5c	IoCompletion	0x1f0003	
4	System	0x83056ba7aef0	0x1a60	WaitCompletionPacket	0x1	
4	System	0x830569a312c0	0x1a64	Process	0x102a	TiWorker.exe Pid 7764
4	System	0x83056cf5d180	0x1a68	WaitCompletionPacket	0x1	
4	System	0x830573f32060	0x1a70	WaitCompletionPacket	0x1	
4	System	0x830569c51e40	0x1a74	IoCompletion	0x1f0003	
4	System	0x83056c3a63c0	0x1a7c	IoCompletion	0x1f0003	
4	System	0x83056c17ef60	0x1a80	Event	0x1f0003	
4	System	0x83056ba791b0	0x1a84	WaitCompletionPacket	0x1	
4	System	0x83056c9d50c0	0x1a8c	Process	0x102a	ApplicationFra Pid 3592
4	System	0x83056f4bf840	0x1a94	IoCompletion	0x1f0003	
4	System	0x830573f27350	0x1a98	WaitCompletionPacket	0x1	
4	System	0x830569bdf260	0x1a9c	Event	0x1f0003	
4	System	0x83056f42b580	0x1aa0	IoCompletion	0x1f0003	
4	System	0x83056b510be0	0x1aa4	Event	0x1f0003	
4	System	0x83056e4da6c0	0x1aac	File	0x180	\Device\NetBT_Tcpip_{6FF37879-61BD-4A50-96EE-BEBE3269C75A}
4	System	0x83056c2cee00	0x1ab0	IoCompletion	0x1f0003	
4	System	0x83056b4dbaf0	0x1ab4	WaitCompletionPacket	0x1	
4	System	0x83056ea59ef0	0x1ab8	File	0x12019f	\Device\Tcp
4	System	0xe7860c0cb780	0x1abc	SymbolicLink	0xf0001	Global
4	System	0x83056c49e060	0x1ac0	Event	0x1f0003	
4	System	0x83056c3b0740	0x1ac4	IoCompletion	0x1f0003	
4	System	0x83056a3d0a10	0x1ac8	WaitCompletionPacket	0x1	
4	System	0x83056cc6b080	0x1acc	Process	0x1fffff	svchost.exe Pid 5280
4	System	0x83056c4972e0	0x1ad0	Event	0x1f0003	
4	System	0x83056c3ab440	0x1ad4	IoCompletion	0x1f0003	
4	System	0x83056ba7d790	0x1ad8	WaitCompletionPacket	0x1	
4	System	0x83056e4dc380	0x1adc	File	0x12019f	\Device\Tcp
4	System	0x830573f578d0	0x1ae0	WaitCompletionPacket	0x1	
4	System	0xe7860b071a30	0x1ae4	SymbolicLink	0xf0001	Session
4	System	0x83056c36dcc0	0x1ae8	IoCompletionReserve	0xf0003	
4	System	0x83056c4ac860	0x1aec	Event	0x1f0003	
4	System	0x83056c55f9c0	0x1af0	WaitCompletionPacket	0x1	
4	System	0x83056ea58db0	0x1af8	File	0x12019f	\Device\Tcp
4	System	0x830573f36b20	0x1afc	WaitCompletionPacket	0x1	
4	System	0x83056cec20c0	0x1b08	IoCompletion	0x1f0003	
4	System	0x83056584a7e0	0x1b0c	WaitCompletionPacket	0x1	
4	System	0x83056c49f360	0x1b14	Event	0x1f0003	
4	System	0x83056c0d5080	0x1b18	Process	0x102a	explorer.exe Pid 3568
4	System	0x83056c3b2440	0x1b1c	IoCompletion	0x1f0003	
4	System	0x83056a3d6ed0	0x1b24	WaitCompletionPacket	0x1	
4	System	0x83056c3c15c0	0x1b28	IoCompletion	0x1f0003	
4	System	0x83056c49fae0	0x1b2c	Event	0x1f0003	
4	System	0x83056c3b2ec0	0x1b30	IoCompletion	0x1f0003	
4	System	0x83056a3d7550	0x1b34	WaitCompletionPacket	0x1	
4	System	0x83056c0d5080	0x1b38	Process	0x102a	explorer.exe Pid 3568
4	System	0x83056c0d5080	0x1b3c	Process	0x102a	explorer.exe Pid 3568
4	System	0x83056ea569c0	0x1b40	File	0x12019f	\Device\Tcp
4	System	0x83056c3bee40	0x1b48	IoCompletion	0x1f0003	
4	System	0x83056c3b9340	0x1b4c	IoCompletion	0x1f0003	
4	System	0x83056c4a5f60	0x1b50	Event	0x1f0003	
4	System	0x83056c558800	0x1b54	WaitCompletionPacket	0x1	
4	System	0x83056b5270c0	0x1b58	Process	0x102a	spoolsv.exe Pid 1876
4	System	0x83056d52a7c0	0x1b60	IoCompletion	0x1f0003	
4	System	0x83056b5270c0	0x1b64	Process	0x102a	spoolsv.exe Pid 1876
4	System	0xe78610a934c0	0x1b68	Directory	0xf	RPC Control
4	System	0x83056b5270c0	0x1b6c	Process	0x102a	spoolsv.exe Pid 1876
4	System	0x83056beaf660	0x1b70	Event	0x1f0003	
4	System	0xe7860c258780	0x1b74	Key	0xf003f	MACHINE\SYSTEM\DRIVERDATABASE\DRIVERINFFILES
4	System	0x83056dd85a00	0x1b78	IoCompletion	0x1f0003	
4	System	0xe78612349750	0x1b7c	Section	0x17	
4	System	0x83056c9d50c0	0x1b84	Process	0x1fffff	ApplicationFra Pid 3592
4	System	0x83056e0eefe0	0x1b88	Event	0x1f0003	
4	System	0x83056c3b6500	0x1b8c	IoCompletion	0x1f0003	
4	System	0x83056c55bb30	0x1b90	WaitCompletionPacket	0x1	
4	System	0x83056d3f0080	0x1b9c	Process	0x102a	svchost.exe Pid 4000
4	System	0x83056f4146e0	0x1ba0	Event	0x1f0003	
4	System	0x83056c57bb10	0x1ba4	WaitCompletionPacket	0x1	
4	System	0xe7860cc83820	0x1ba8	Key	0xf003f	MACHINE\SYSTEM\DRIVERDATABASE\DRIVERPACKAGES
4	System	0xe7860c345120	0x1bac	SymbolicLink	0xf0001	SWD#PRINTENUM#{A77C5361-648C-47C4-BACC-60F9C69B2F33}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}
4	System	0xe7860c345280	0x1bb4	SymbolicLink	0xf0001	SWD#PRINTENUM#{46468723-CAB6-49AC-9D3A-5A838DDFC2EB}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}
4	System	0x830569cbb080	0x1bb8	Process	0x102a	WmiPrvSE.exe Pid 3692
4	System	0x83056b5270c0	0x1bbc	Process	0x102a	spoolsv.exe Pid 1876
4	System	0x83056d531600	0x1bc0	IoCompletion	0x1f0003	
4	System	0x830569850080	0x1bc4	Process	0x1fffff	conhost.exe Pid 4856
4	System	0x83056f410fe0	0x1bc8	Event	0x1f0003	
4	System	0xe7860c2579b0	0x1bcc	Key	0x20019	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\NETWORKPROVIDER\HARDENEDPATHS
4	System	0x83056b49c880	0x1bd0	File	0x120089	\Device\HarddiskVolume2\Windows\CSC
4	System	0x83056b49b430	0x1bd4	File	0x120089	\Device\HarddiskVolume2\Windows\CSC\v2.0.6
4	System	0x83056b5d8bf0	0x1bd8	File	0x12019f	\Device\HarddiskVolume2\Windows\CSC\v2.0.6\temp
4	System	0x83056b5d8d80	0x1bdc	File	0x12019f	\Device\HarddiskVolume2\Windows\CSC\v2.0.6\pq
4	System	0x83056b5db170	0x1be0	File	0x100081	\Device\HarddiskVolume2৑
4	System	0x83056b5d90a0	0x1be4	File	0x120089	\Device\HarddiskVolume2\Windows\CSC\v2.0.6\namespace
4	System	0xe7860c3440a0	0x1be8	SymbolicLink	0xf0001	SWD#PRINTENUM#{F9C776DD-C36A-4B2E-90F6-4EEC3CC024A7}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}
4	System	0xe7860c3460f0	0x1bec	SymbolicLink	0xf0001	SWD#PRINTENUM#{2F889379-2833-4329-9ACE-99A9F6F21780}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}
4	System	0x83056c55da10	0x1bf0	WaitCompletionPacket	0x1	
4	System	0xe7860c3456a0	0x1bf4	SymbolicLink	0xf0001	SWD#PRINTENUM#{7A9E55F8-34A8-4FA0-A08F-0FCF573C4473}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}
4	System	0x83056c7a0d60	0x1bf8	Event	0x1f0003	
4	System	0x830573f49e40	0x1bfc	WaitCompletionPacket	0x1	
4	System	0x83056c4a8760	0x1c04	Event	0x1f0003	
4	System	0x830565843e40	0x1c08	WaitCompletionPacket	0x1	
4	System	0x83056c7ec0c0	0x1c0c	Process	0x102a	RuntimeBroker. Pid 4544
4	System	0x83056e61cb40	0x1c10	WaitCompletionPacket	0x1	
4	System	0x83056c4b2f60	0x1c14	Event	0x1f0003	
4	System	0x83056ca2d0e0	0x1c18	Event	0x1f0003	
4	System	0x830569945560	0x1c1c	Event	0x1f0003	
4	System	0x83056d536140	0x1c20	IoCompletion	0x1f0003	
4	System	0x8305658f2ce0	0x1c28	Event	0x1f0003	
4	System	0x83056594c430	0x1c2c	WaitCompletionPacket	0x1	
4	System	0xe7860a69f060	0x1c30	Token	0xf01ff	
4	System	0x830573f35ae0	0x1c34	WaitCompletionPacket	0x1	
4	System	0x83056b1750c0	0x1c38	Process	0x102a	svchost.exe Pid 472
4	System	0x8305714ed080	0x1c40	Process	0x1fffff	WinStore.App.e Pid 8792
4	System	0x83056f43e0c0	0x1c44	IoCompletion	0x1f0003	
4	System	0x830573f26a60	0x1c48	WaitCompletionPacket	0x1	
4	System	0xe7860cd053e0	0x1c4c	Directory	0xf	RPC Control
4	System	0x83056a3cf280	0x1c54	WaitCompletionPacket	0x1	
4	System	0x83056c67f340	0x1c58	IoCompletion	0x1f0003	
4	System	0xe7860cd9acd0	0x1c60	Key	0x20019	MACHINE\SOFTWARE\POLICIES\MICROSOFT
4	System	0x830569be46e0	0x1c64	Event	0x1f0003	
4	System	0x83056b1750c0	0x1c6c	Process	0x102a	svchost.exe Pid 472
4	System	0x830569be04e0	0x1c74	Event	0x1f0003	
